Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Roky,value
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2015,106.693214887
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2016,104.1318132269
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2017,98.7360433301
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2018,103.0098075439
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2019,103.0278042276
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2020,105.2109432665
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2021,104.9391561872
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2022,95.6085739002
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2023,104.961270829
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,60 Tvorba programů a vysílání,2024,104.4534007455
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2015,103.2369613489
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2016,102.6415763353
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2017,103.0607536475
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2018,102.2474383885
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2019,104.6220966803
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2020,104.38835331
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2021,104.1193096305
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2022,102.8442385817
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2023,100.9372966691
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,61 Telekomunikační činnosti,2024,102.3277631551
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2015,107.9351509896
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2016,98.8633744923
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2017,106.7295906661
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2018,108.2849149873
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2019,106.1983294858
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2020,98.3836862402
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2021,106.0104045707
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2022,106.1220543449
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2023,99.9164357388
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,62 Činnosti v oblasti informačních technologií,2024,104.4301625285
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2015,114.2139554657
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2016,107.218562056
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2017,108.5556952473
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2018,109.4963227015
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2019,107.8931251021
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2020,104.969611979
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2021,107.5409085322
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2022,100.6887107788
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2023,93.334274907
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,63 Informační činnosti,2024,100.4998281976
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2015,100.185420425
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2016,100.8515814209
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2017,101.87712082
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2018,98.6060288222
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2019,99.7723545265
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2020,98.4010317295
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2021,101.1634057493
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2022,105.5738910783
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2023,98.6542964864
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2024,99.7433199123
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2015,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2016,97.4416653345
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2017,103.2565709705
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2018,102.8514459064
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2019,99.7348129112
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2020,91.2282276475
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2021,105.36681852
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2022,105.9710468079
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2023,102.5200064342
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2024,101.7742607871
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2015,101.5872536292
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2016,103.6280468858
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2017,104.9663365321
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2018,105.0317713918
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2019,102.4906926503
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2020,97.9013825651
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2021,104.2155007749
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2022,105.6406221936
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2023,103.3234312288
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,69 Právní a účetnické činnosti,2024,102.5770974884
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2015,101.8164726471
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2016,92.2695754123
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2017,100.3793204975
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2018,108.7994533345
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2019,94.9874444305
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2020,92.6078249069
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2021,112.4171883749
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2022,103.0925174101
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2023,99.9442087093
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,70.2 Poradenství v oblasti řízení,2024,102.9729523461
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2015,103.6093157438
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2016,91.2467492285
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2017,101.3064337294
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2018,101.4393051365
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2019,99.9329943344
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2020,90.9580060822
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2021,106.7664731845
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2022,108.6957371483
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2023,102.9318547376
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2024,101.5462009484
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2015,103.2966684224
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2016,100.7635705323
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2017,100.8249571882
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2018,98.2931570107
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2019,100.9047165725
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2020,88.5964880057
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2021,108.3803942871
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2022,93.423663761
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2023,102.8916626239
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,73 Reklama a průzkum trhu,2024,96.4451915087
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2015,105.8246946672
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2016,101.8970619543
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2017,108.2218538872
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2018,103.1600563966
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2019,96.4709409139
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2020,82.0630431089
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2021,97.9315146229
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2022,114.6080735252
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2023,101.207432519
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"74 Ostatní profesní, vědecké a technické činnosti",2024,104.4127576795
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2015,108.5558235378
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2016,104.9296961748
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2017,106.8020339245
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2018,103.2328593208
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2019,99.5500942997
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2020,82.3637973783
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2021,104.3819036472
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2022,103.8038583314
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2023,95.0113202194
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2024,99.7052684547
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2015,107.0185540663
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2016,106.1799204163
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2017,107.4595415281
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2018,105.4723347335
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2019,101.559482917
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2020,91.5436343356
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2021,105.2067195295
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2022,103.2514555617
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2023,96.4695463566
Meziroční index,Index produkce služeb - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2024,105.5216227582
