Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Roky;value
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;60 Tvorba programů a vysílání;2024;103.6425868724
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2015;103.3018530916
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2016;102.517907947
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2017;103.0575885681
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2018;102.322391624
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2019;104.6827099986
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2020;104.4199580197
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2021;103.8734365853
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2022;102.9736067162
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2023;101.0765064571
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;61 Telekomunikační činnosti;2024;102.3348131
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2015;107.5195417506
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2016;99.1979352303
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2017;106.9871629604
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2018;107.9704189086
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2019;106.1787181289
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2020;99.1967417294
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2021;105.8650434666
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2022;106.5557342965
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2023;99.7872656039
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;62 Činnosti v oblasti informačních technologií;2024;104.2840363598
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2015;113.4363034518
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2016;107.5905505625
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2017;108.7745584693
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2018;109.3266578515
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2019;107.9685316481
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2020;105.2062525171
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2021;107.0730496266
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2022;100.363266114
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2023;94.4849533679
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;63 Informační činnosti;2024;100.3475118853
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2015;100.2778552079
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2016;100.8677135895
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2017;101.7670962102
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2018;98.4344738515
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2019;99.9052080873
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2020;98.7749532689
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2021;101.4382214666
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2022;105.4048126218
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2023;98.8116963988
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ;2024;99.4872757393
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2015;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2016;97.8716685976
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2017;103.1174581048
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2018;102.883757329
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2019;99.0865802452
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2020;91.5171691135
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2021;105.0357992378
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2022;106.6609800774
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2023;102.1074608304
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75);2024;101.8195154307
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2015;101.5790241739
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2016;103.6637894049
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2017;105.0361667605
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2018;105.2498322751
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2019;101.9360117661
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2020;98.3847048944
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2021;104.1236996032
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2022;105.5003042519
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2023;103.1715255101
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;69 Právní a účetnické činnosti;2024;102.3965327815
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2015;101.4964890616
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2016;94.2475366402
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2017;99.3216815895
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2018;106.2454486453
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2019;93.5543256595
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2020;91.771172959
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2021;112.2701266103
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2022;105.1388892807
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2023;99.779942026
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;70.2 Poradenství v oblasti řízení;2024;102.0033920951
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2015;104.3780341356
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2016;91.2457875607
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2017;100.9700014705
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2018;101.5737404358
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2019;98.9433794798
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2020;92.089808914
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2021;106.3194648035
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2022;109.6119178103
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2023;102.548387309
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy";2024;101.7477763304
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2015;102.3332398778
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2016;101.6606530943
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2017;101.1563385917
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2018;99.0475700278
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2019;100.137050808
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2020;89.0924923799
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2021;107.6532804198
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2022;95.5485936839
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2023;100.6194296985
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;73 Reklama a průzkum trhu;2024;97.6364521099
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2015;105.3089782529
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2016;102.7458349548
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2017;108.2470102064
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2018;103.2898708671
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2019;96.8140394343
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2020;80.9075475442
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2021;97.6861168985
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2022;114.2311678687
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2023;101.5932962655
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;74 Ostatní profesní, vědecké a technické činnosti;2024;104.1938911137
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2015;108.3950552378
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2016;105.3213888088
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2017;106.3886948692
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2018;102.8973565282
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2019;98.9795367672
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2020;83.7643295233
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2021;103.4379140351
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2022;103.6435954276
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2023;95.6213081912
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI;2024;99.3684102232
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2015;107.0146095537
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2016;106.9255712799
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2017;106.8846432605
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2018;105.3768416943
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2019;100.9187295875
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2020;93.1191620994
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2021;104.5510845712
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2022;103.013303974
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2023;97.359484441
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;77 Činnosti v oblasti pronájmu a operativního leasingu;2024;104.5474091307
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2015;120.5082186816
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2016;111.36404788
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2017;110.8215584703
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2018;105.2204622725
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2019;94.4101785884
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2020;81.0808239095
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2021;99.8452037559
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2022;88.3756740422
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2023;85.5297540557
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;78 Činnosti související se zaměstnáním;2024;88.1523123654
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2015;90.9637805134
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2016;96.9510239419
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2017;106.6986982694
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2018;102.7959907345
Meziroční index;Index produkce služeb - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;2019;96.7102231136
